make[2]: Entering directory '/home/benni/git/linux'
make[3]: Entering directory '/home/benni/git/kernel-test/build/tinyconfig-x86_64'
#
# configuration written to .config
#
Using .config as base
Merging /home/benni/git/linux/kernel/configs/tiny.config
Value of CONFIG_KERNEL_XZ is redefined by fragment /home/benni/git/linux/kernel/configs/tiny.config:
Previous value: # CONFIG_KERNEL_XZ is not set
New value: CONFIG_KERNEL_XZ=y

Value of CONFIG_CC_OPTIMIZE_FOR_SIZE is redefined by fragment /home/benni/git/linux/kernel/configs/tiny.config:
Previous value: # CONFIG_CC_OPTIMIZE_FOR_SIZE is not set
New value: CONFIG_CC_OPTIMIZE_FOR_SIZE=y

Value of CONFIG_SLUB_TINY is redefined by fragment /home/benni/git/linux/kernel/configs/tiny.config:
Previous value: # CONFIG_SLUB_TINY is not set
New value: CONFIG_SLUB_TINY=y

Merging /home/benni/git/linux/arch/x86/configs/tiny.config
Value of CONFIG_UNWINDER_GUESS is redefined by fragment /home/benni/git/linux/arch/x86/configs/tiny.config:
Previous value: # CONFIG_UNWINDER_GUESS is not set
New value: CONFIG_UNWINDER_GUESS=y

#
# merged configuration written to .config (needs make)
#
#
# configuration written to .config
#
make[3]: Leaving directory '/home/benni/git/kernel-test/build/tinyconfig-x86_64'
make[2]: Leaving directory '/home/benni/git/linux'
make[2]: Entering directory '/home/benni/git/linux'
make[3]: Entering directory '/home/benni/git/kernel-test/build/tinyconfig-x86_64'
.config:1459:warning: override: reassigning to symbol PRINTK
.config:1463:warning: override: reassigning to symbol TTY
.config:1471:warning: override: reassigning to symbol BLK_DEV_INITRD
.config:1475:warning: override: reassigning to symbol BINFMT_ELF
.config:1476:warning: override: reassigning to symbol BINFMT_SCRIPT
#
# configuration written to .config
#
make[3]: Leaving directory '/home/benni/git/kernel-test/build/tinyconfig-x86_64'
make[2]: Leaving directory '/home/benni/git/linux'
make[2]: Entering directory '/home/benni/git/linux'
make[3]: Entering directory '/home/benni/git/kernel-test/build/tinyconfig-x86_64'
  SYNC    include/config/auto.conf
  LINK    /home/benni/git/kernel-test/build/tinyconfig-x86_64/tools/objtool/objtool
  GEN     usr/initramfs_data.cpio
  CC      arch/x86/boot/startup/gdt_idt.o
  CC      arch/x86/realmode/init.o
  AS      arch/x86/entry/entry.o
  CC      security/commoncap.o
  CC      arch/x86/events/core.o
  CC      init/main.o
  COPY    usr/initramfs_inc_data
  AS      arch/x86/lib/bhi.o
  AS      usr/initramfs_data.o
  AS      arch/x86/realmode/rmpiggy.o
  CC      arch/x86/mm/init.o
  AS      arch/x86/entry/entry_64.o
  AS      arch/x86/lib/clear_page_64.o
  AR      usr/built-in.a
  CC      drivers/video/console/dummycon.o
  CC      security/min_addr.o
  CC      arch/x86/entry/syscall_64.o
  CC      arch/x86/events/probe.o
  CC      arch/x86/lib/cmdline.o
  CC      kernel/fork.o
  AS      arch/x86/kernel/head_64.o
  CC      fs/open.o
  CC      lib/argv_split.o
  CC      mm/filemap.o
  CC      arch/x86/boot/startup/map_kernel.o
  AS      arch/x86/lib/cmpxchg16b_emu.o
  CC      arch/x86/kernel/head64.o
  CC      arch/x86/lib/copy_mc.o
  AS      arch/x86/lib/copy_mc_64.o
  CC      drivers/video/console/vgacon.o
  OBJCOPY arch/x86/boot/startup/gdt_idt.pi.o
  OBJCOPY arch/x86/boot/startup/map_kernel.pi.o
  AR      arch/x86/boot/startup/built-in.a
  AS      arch/x86/lib/copy_page_64.o
  UPD     init/utsversion-tmp.h
  CC      arch/x86/entry/common.o
  CC      lib/buildid.o
  AS      arch/x86/lib/copy_user_64.o
  AR      arch/x86/realmode/built-in.a
  CC      fs/read_write.o
  CC      arch/x86/entry/vdso/vma.o
  AS      arch/x86/lib/copy_user_uncached_64.o
  CC      arch/x86/lib/cpu.o
  CC      arch/x86/entry/vdso/extable.o
  CC      arch/x86/kernel/ebda.o
  CC      arch/x86/mm/init_64.o
  AS      arch/x86/lib/csum-copy_64.o
  AR      security/built-in.a
  CC      arch/x86/kernel/platform-quirks.o
  CC      arch/x86/lib/csum-partial_64.o
  CC      lib/cmdline.o
  CC      arch/x86/lib/csum-wrappers_64.o
  CC      arch/x86/lib/delay.o
  AR      drivers/video/console/built-in.a
  CC      mm/mempool.o
  CC      init/do_mounts.o
  CC      arch/x86/events/utils.o
  CC      init/do_mounts_initrd.o
  CC      lib/ctype.o
  AR      drivers/video/built-in.a
  CC      lib/dec_and_lock.o
  CC      kernel/exec_domain.o
  CC      lib/decompress.o
  AS      arch/x86/lib/getuser.o
  CC      lib/decompress_bunzip2.o
  CC      lib/decompress_inflate.o
  CC      arch/x86/kernel/process_64.o
  CC      arch/x86/lib/inat.o
  CC      arch/x86/mm/fault.o
  CC      arch/x86/lib/insn-eval.o
  CC      arch/x86/entry/vdso/vdso64/vdso64-image.o
  CC      drivers/tty/tty_io.o
  CC      drivers/char/mem.o
  AR      arch/x86/entry/vdso/vdso64/built-in.a
  AR      arch/x86/entry/vdso/built-in.a
  AS      arch/x86/entry/thunk.o
  AR      arch/x86/entry/built-in.a
  CC      drivers/tty/n_tty.o
  CC      fs/file_table.o
  CC      drivers/char/random.o
  CC      mm/oom_kill.o
  CC      drivers/char/misc.o
  CC      lib/decompress_unlz4.o
  CC      mm/fadvise.o
  CC      arch/x86/events/amd/core.o
  CC      kernel/exec_state.o
  CC      arch/x86/events/amd/lbr.o
  CC      init/initramfs.o
  CC      kernel/panic.o
  CC      arch/x86/lib/insn.o
  CC      arch/x86/kernel/signal.o
  AS      arch/x86/lib/memcpy_64.o
  AS      arch/x86/lib/memmove_64.o
  CC      lib/decompress_unlzma.o
  AS      arch/x86/lib/memset_64.o
  CC      arch/x86/lib/misc.o
  CC      arch/x86/mm/ioremap.o
  CC      arch/x86/lib/pc-conf-reg.o
  CC      fs/super.o
  CC      arch/x86/events/msr.o
  AS      arch/x86/lib/putuser.o
  CC      arch/x86/lib/usercopy.o
  CC      mm/maccess.o
  CC      arch/x86/events/intel/core.o
  CC      arch/x86/lib/usercopy_64.o
  CC      mm/page-writeback.o
  CC      arch/x86/virt/svm/cmdline.o
  CC      drivers/tty/tty_ioctl.o
  CC      kernel/cpu.o
  CC      lib/decompress_unlzo.o
  AR      arch/x86/virt/svm/built-in.a
  AR      drivers/char/built-in.a
  AR      arch/x86/virt/built-in.a
  CC      arch/x86/events/intel/bts.o
  CC      arch/x86/events/amd/ibs.o
  CC      arch/x86/kernel/signal_64.o
  CC      arch/x86/lib/msr.o
  CC      arch/x86/events/intel/ds.o
  CC      init/calibrate.o
  CC      arch/x86/mm/extable.o
  CC      init/init_task.o
  CC      init/version.o
  CC      arch/x86/mm/mmap.o
  CC      lib/decompress_unxz.o
  CC      arch/x86/events/intel/knc.o
  CC      fs/char_dev.o
  AS      arch/x86/lib/msr-reg.o
  CC      arch/x86/lib/msr-reg-export.o
  CC      drivers/tty/tty_ldisc.o
  AS      arch/x86/lib/hweight.o
  CC      kernel/exit.o
  CC      arch/x86/lib/iomem.o
  CC      arch/x86/kernel/traps.o
  CC      kernel/softirq.o
  CC      arch/x86/mm/pgtable.o
  AR      init/built-in.a
  AR      arch/x86/lib/lib.a
  CC      kernel/resource.o
  AR      arch/x86/lib/built-in.a
  CC      drivers/tty/tty_buffer.o
  CC      arch/x86/events/intel/lbr.o
  CC      lib/decompress_unzstd.o
  CC      mm/folio-compat.o
  CC      drivers/tty/tty_port.o
  AR      arch/x86/events/amd/built-in.a
  CC      fs/stat.o
  CC      drivers/base/component.o
  CC      drivers/base/core.o
  CC      drivers/base/bus.o
  CC      arch/x86/kernel/idt.o
  CC      lib/dump_stack.o
  CC      drivers/tty/tty_mutex.o
  CC      kernel/sysctl.o
  CC      arch/x86/mm/physaddr.o
  CC      mm/readahead.o
  CC      fs/exec.o
  CC      kernel/capability.o
  CC      drivers/base/dd.o
  CC      arch/x86/events/intel/p4.o
  CC      mm/swap.o
  CC      arch/x86/mm/tlb.o
  CC      lib/earlycpio.o
  CC      lib/extable.o
  CC      drivers/tty/tty_ldsem.o
  CC      drivers/base/syscore.o
  CC      arch/x86/kernel/irq.o
  CC      mm/truncate.o
  CC      fs/pipe.o
  CC      lib/flex_proportions.o
  CC      kernel/ptrace.o
  CC      lib/idr.o
  CC      arch/x86/events/zhaoxin/core.o
  CC      lib/iomem_copy.o
  CC      drivers/base/driver.o
  CC      arch/x86/events/intel/p6.o
  CC      lib/irq_regs.o
  CC      drivers/tty/tty_baudrate.o
  CC      lib/is_single_threaded.o
  CC      arch/x86/mm/cpu_entry_area.o
  CC      arch/x86/kernel/irq_64.o
  CC      arch/x86/kernel/dumpstack_64.o
  CC      fs/namei.o
  CC      arch/x86/mm/maccess.o
  CC      lib/klist.o
  CC      drivers/base/class.o
  CC      kernel/user.o
  CC      arch/x86/kernel/time.o
  CC      drivers/tty/tty_jobctrl.o
  CC      lib/kobject.o
  CC      kernel/signal.o
  CC      mm/vmscan.o
  CC      drivers/base/platform.o
  CC      lib/kobject_uevent.o
  CC      arch/x86/kernel/ioport.o
  CC      mm/shrinker.o
  CC      arch/x86/events/intel/pt.o
  CC      drivers/base/cpu.o
  CC      arch/x86/mm/pgprot.o
  AR      arch/x86/events/zhaoxin/built-in.a
  CC      fs/fcntl.o
  CC      mm/shmem.o
  CC      arch/x86/kernel/dumpstack.o
  CC      kernel/sys.o
  CC      mm/util.o
  CC      drivers/tty/n_null.o
  CC      drivers/tty/pty.o
  CC      arch/x86/mm/pat/set_memory.o
  CC      drivers/tty/vt/vt_ioctl.o
  CC      drivers/tty/serial/serial_core.o
  CC      drivers/base/firmware.o
  CC      drivers/tty/serial/serial_base_bus.o
  CC      fs/ioctl.o
  CC      arch/x86/kernel/nmi.o
  CC      lib/logic_pio.o
  CC      drivers/base/init.o
  CC      lib/maple_tree.o
  AR      arch/x86/events/intel/built-in.a
  AR      arch/x86/events/built-in.a
  CC      arch/x86/kernel/setup.o
  CC      kernel/umh.o
  CC      arch/x86/kernel/x86_init.o
  CC      mm/mmzone.o
  CC      arch/x86/mm/pat/memtype.o
  CC      drivers/base/map.o
  CC      kernel/workqueue.o
  CC      drivers/tty/vt/vc_screen.o
  CC      fs/readdir.o
  CC      drivers/base/devres.o
  CC      fs/select.o
  CC      fs/dcache.o
  CC      arch/x86/kernel/i8259.o
  CC      arch/x86/kernel/irqinit.o
  CC      arch/x86/kernel/irq_work.o
  CC      mm/vmstat.o
  CC      drivers/tty/vt/selection.o
  CC      lib/memcat_p.o
  CC      kernel/pid.o
  AR      arch/x86/mm/pat/built-in.a
  AR      arch/x86/mm/built-in.a
  CC      fs/inode.o
  CC      arch/x86/kernel/probe_roms.o
  CC      drivers/input/serio/serio.o
  CC      drivers/tty/serial/serial_ctrl.o
  CC      drivers/base/attribute_container.o
  CC      drivers/input/input.o
  CC      drivers/input/serio/i8042.o
  CC      drivers/input/serio/serport.o
  CC      drivers/base/transport_class.o
  CC      mm/backing-dev.o
  CC      drivers/tty/vt/keyboard.o
  CC      lib/nmi_backtrace.o
  CC      drivers/base/topology.o
  CC      kernel/task_work.o
  CC      drivers/input/serio/libps2.o
  CC      drivers/tty/serial/serial_port.o
  CC      arch/x86/kernel/sys_x86_64.o
  CC      lib/objpool.o
  CC      arch/x86/kernel/bootflag.o
  CC      drivers/input/input-compat.o
  CC      lib/plist.o
  CC      drivers/base/container.o
  CC      drivers/tty/vt/vt.o
  CC      arch/x86/kernel/e820.o
  CC      mm/mm_init.o
  CC      lib/radix-tree.o
  CC      fs/attr.o
  CC      drivers/base/property.o
  CC      arch/x86/kernel/pci-dma.o
  CC      kernel/extable.o
  CC      drivers/tty/serial/earlycon.o
  CC      drivers/input/input-mt.o
  AR      drivers/input/serio/built-in.a
  CC      lib/ratelimit.o
  CC      drivers/tty/serial/8250/8250_core.o
  CC      drivers/tty/vt/defkeymap.o
  CC      lib/rbtree.o
  CC      drivers/rtc/lib.o
  CC      drivers/input/input-poller.o
  CC      drivers/rtc/rtc-mc146818-lib.o
  CC      drivers/base/cacheinfo.o
  CC      arch/x86/kernel/quirks.o
  CC      lib/seq_buf.o
  CC      arch/x86/kernel/kdebugfs.o
  CC      drivers/tty/serial/8250/8250_platform.o
  CC      fs/bad_inode.o
  CC      arch/x86/kernel/alternative.o
  CC      drivers/tty/vt/consolemap.o
  CC      fs/file.o
  CC      drivers/input/ff-core.o
  CC      lib/siphash.o
  CC      kernel/params.o
  AR      drivers/rtc/built-in.a
  CC      mm/percpu.o
  CC      drivers/tty/vt/consolemap_deftbl.o
  CC      drivers/tty/serial/8250/8250_port.o
  CC      drivers/base/swnode.o
  CC      lib/string.o
  CC      lib/sys_info.o
  CC      drivers/input/touchscreen.o
  CC      fs/filesystems.o
  CC      arch/x86/kernel/i8253.o
  CC      drivers/base/faux.o
  CC      mm/slab_common.o
  CC      kernel/kthread.o
  CC      kernel/sys_ni.o
  CC      lib/timerqueue.o
  CC      drivers/base/firmware_loader/builtin/main.o
  CC      drivers/tty/vt/ucs.o
  CC      lib/vsprintf.o
  CC      kernel/nsproxy.o
  AR      drivers/base/firmware_loader/builtin/built-in.a
  CC      drivers/input/touch-overlay.o
  AR      drivers/base/firmware_loader/built-in.a
  CC      kernel/nstree.o
  CC      drivers/tty/serial/8250/8250_early.o
  AR      drivers/base/built-in.a
  AR      drivers/tty/vt/built-in.a
  CC      mm/compaction.o
  CC      drivers/input/vivaldi-fmap.o
  CC      fs/namespace.o
  CC      arch/x86/kernel/hw_breakpoint.o
  CC      drivers/input/keyboard/atkbd.o
  CC      arch/x86/kernel/tsc.o
  CC      kernel/nscommon.o
  CC      kernel/notifier.o
  CC      drivers/input/mouse/psmouse-base.o
  CC      lib/win_minmax.o
  CC      drivers/input/mouse/synaptics.o
  CC      lib/xarray.o
  CC      mm/show_mem.o
  CC      arch/x86/kernel/tsc_msr.o
  AR      drivers/tty/serial/8250/built-in.a
  CC      drivers/input/mouse/focaltech.o
  AR      drivers/tty/serial/built-in.a
  AR      drivers/tty/built-in.a
  CC      fs/seq_file.o
  CC      kernel/ksysfs.o
  CC      lib/lockref.o
  CC      drivers/input/mouse/alps.o
  CC      fs/xattr.o
  CC      lib/bcd.o
  CC      arch/x86/kernel/io_delay.o
  CC      arch/x86/kernel/rtc.o
  CC      drivers/clocksource/i8253.o
  CC      lib/sort.o
  AR      drivers/input/keyboard/built-in.a
  CC      fs/libfs.o
  CC      mm/interval_tree.o
  CC      kernel/cred.o
  AR      drivers/clocksource/built-in.a
  CC      drivers/input/mouse/byd.o
  CC      mm/list_lru.o
  CC      fs/fs-writeback.o
  CC      fs/pnode.o
  CC      arch/x86/kernel/resource.o
  AS      arch/x86/kernel/irqflags.o
  CC      fs/splice.o
  CC      kernel/reboot.o
  CC      lib/parser.o
  CC      drivers/hid/hid-core.o
  CC      drivers/input/mouse/logips2pp.o
  CC      arch/x86/kernel/static_call.o
  CC      lib/debug_locks.o
  CC      lib/random32.o
  CC      drivers/hid/hid-input.o
  CC      arch/x86/kernel/process.o
  CC      lib/bust_spinlocks.o
  CC      fs/sync.o
  CC      mm/workingset.o
  CC      lib/kasprintf.o
  CC      arch/x86/kernel/fpu/init.o
  CC      arch/x86/kernel/fpu/bugs.o
  CC      arch/x86/kernel/fpu/core.o
  CC      drivers/hid/hid-quirks.o
  CC      drivers/input/mouse/trackpoint.o
  CC      drivers/hid/hid-generic.o
  CC      kernel/async.o
  CC      lib/bitmap.o
  CC      drivers/input/mouse/cypress_ps2.o
  CC      kernel/range.o
  CC      arch/x86/kernel/ptrace.o
  CC      arch/x86/kernel/fpu/regset.o
  CC      lib/scatterlist.o
  CC      kernel/smpboot.o
  CC      mm/debug.o
  CC      lib/list_sort.o
  CC      kernel/ucount.o
  CC      fs/utimes.o
  CC      lib/uuid.o
  CC      arch/x86/kernel/fpu/signal.o
  CC      kernel/regset.o
  CC      lib/iov_iter.o
  CC      arch/x86/kernel/step.o
  CC      arch/x86/kernel/stacktrace.o
  CC      arch/x86/kernel/fpu/xstate.o
  AR      drivers/input/mouse/built-in.a
  CC      kernel/ksyms_common.o
  CC      fs/d_path.o
  AR      drivers/input/built-in.a
  CC      lib/clz_ctz.o
  CC      mm/gup.o
  CC      kernel/sched/core.o
  CC      lib/bsearch.o
  CC      kernel/sched/fair.o
  AR      drivers/hid/built-in.a
  CC      kernel/locking/mutex.o
  CC      kernel/sched/build_policy.o
  AR      drivers/built-in.a
  CC      kernel/power/qos.o
  CC      fs/stack.o
  CC      mm/mmap_lock.o
  CC      lib/find_bit.o
  CC      kernel/sched/build_utility.o
  CC      kernel/locking/semaphore.o
  CC      lib/llist.o
  CC      fs/fs_struct.o
  CC      mm/vma_init.o
  CC      kernel/locking/rwsem.o
  AR      arch/x86/kernel/fpu/built-in.a
  CC      mm/highmem.o
  CC      kernel/printk/printk.o
  CC      arch/x86/kernel/cpu/cacheinfo.o
  CC      kernel/printk/printk_safe.o
  AR      kernel/power/built-in.a
  CC      kernel/locking/percpu-rwsem.o
  CC      fs/statfs.o
  CC      mm/memory.o
  CC      lib/lwq.o
  CC      kernel/irq/irqdesc.o
  CC      kernel/rcu/update.o
  CC      arch/x86/kernel/reboot.o
  CC      kernel/irq/handle.o
  CC      kernel/rcu/sync.o
  CC      lib/memweight.o
  CC      lib/kfifo.o
  CC      arch/x86/kernel/tsc_sync.o
  CC      arch/x86/kernel/cpu/scattered.o
  CC      kernel/printk/nbcon.o
  AR      kernel/locking/built-in.a
  CC      mm/mincore.o
  CC      kernel/rcu/srcutiny.o
  CC      kernel/irq/manage.o
  CC      lib/percpu-refcount.o
  CC      arch/x86/kernel/cpu/topology_common.o
  CC      kernel/rcu/tiny.o
  CC      kernel/printk/printk_ringbuffer.o
  CC      kernel/irq/spurious.o
  CC      arch/x86/kernel/cpu/topology_ext.o
  CC      lib/rhashtable.o
  CC      fs/fs_pin.o
  CC      kernel/irq/resend.o
  CC      fs/nsfs.o
  CC      kernel/dma/mapping.o
  CC      arch/x86/kernel/cpu/topology_amd.o
  CC      arch/x86/kernel/mpparse.o
  AR      kernel/printk/built-in.a
  CC      kernel/entry/common.o
  CC      kernel/irq/chip.o
  CC      arch/x86/kernel/cpu/cpuid_parser.o
  CC      lib/base64.o
  CC      kernel/unwind/user.o
  CC      lib/once.o
  CC      kernel/unwind/deferred.o
  CC      arch/x86/kernel/cpu/common.o
  CC      mm/mlock.o
  AR      kernel/rcu/built-in.a
  CC      kernel/dma/direct.o
  CC      mm/mmap.o
  AR      kernel/sched/built-in.a
  CC      fs/fs_dirent.o
  CC      arch/x86/kernel/apic/apic.o
  CC      arch/x86/kernel/cpu/rdrand.o
  CC      arch/x86/kernel/trace_clock.o
  CC      arch/x86/kernel/apic/apic_common.o
  CC      arch/x86/kernel/apic/apic_noop.o
  CC      arch/x86/kernel/apic/ipi.o
  CC      fs/fs_context.o
  CC      lib/refcount.o
  CC      kernel/irq/dummychip.o
  CC      kernel/time/time.o
  AR      kernel/unwind/built-in.a
  CC      kernel/up.o
  CC      lib/rcuref.o
  CC      kernel/time/timer.o
  CC      kernel/time/hrtimer.o
  CC      kernel/time/sleep_timeout.o
  CC      kernel/dma/swiotlb.o
  CC      kernel/entry/syscall-common.o
  CC      mm/mmu_gather.o
  CC      kernel/irq/devres.o
  CC      lib/usercopy.o
  CC      arch/x86/kernel/hpet.o
  CC      arch/x86/kernel/apic/vector.o
  CC      lib/errseq.o
  CC      kernel/irq/kexec.o
  CC      lib/bucket_locks.o
  CC      arch/x86/kernel/cpu/match.o
  CC      arch/x86/kernel/perf_regs.o
  CC      mm/mprotect.o
  CC      kernel/irq/autoprobe.o
  CC      arch/x86/kernel/cpu/bugs.o
  CC      fs/fs_parser.o
  CC      arch/x86/kernel/unwind_guess.o
  CC      kernel/entry/syscall_user_dispatch.o
  CC      kernel/irq_work.o
  CC      fs/fsopen.o
  CC      kernel/irq/irqdomain.o
  CC      kernel/irq/matrix.o
  CC      kernel/dma/remap.o
  CC      mm/mremap.o
  CC      fs/init.o
  CC      lib/generic-radix-tree.o
  CC      kernel/time/timekeeping.o
  CC      lib/bitmap-str.o
  CC      mm/msync.o
  CC      kernel/time/ntp.o
  CC      arch/x86/kernel/apic/init.o
  CC      arch/x86/kernel/cpu/aperfmperf.o
  CC      arch/x86/kernel/apic/hw_nmi.o
  CC      kernel/time/clocksource.o
  AR      kernel/entry/built-in.a
  CC      kernel/static_call.o
  AR      kernel/dma/built-in.a
  CC      mm/page_vma_mapped.o
  CC      fs/kernel_read_file.o
  CC      lib/string_helpers.o
  CC      arch/x86/kernel/vsmp_64.o
  CC      kernel/time/jiffies.o
  CC      kernel/static_call_inline.o
  CC      fs/mnt_idmapping.o
  AR      kernel/irq/built-in.a
  CC      mm/pagewalk.o
  CC      kernel/events/core.o
  CC      kernel/events/ring_buffer.o
  CC      lib/hexdump.o
  CC      kernel/time/timer_list.o
  CC      kernel/events/callchain.o
  CC      fs/remap_range.o
  CC      arch/x86/kernel/cpu/cpuid-deps.o
  CC      mm/pgtable-generic.o
  CC      fs/pidfs.o
  CC      kernel/time/timeconv.o
  CC      arch/x86/kernel/apic/io_apic.o
  CC      arch/x86/kernel/cpu/cpuid_0x2_table.o
  CC      kernel/iomem.o
  CC      lib/kstrtox.o
  CC      arch/x86/kernel/cpu/umwait.o
  CC      fs/file_attr.o
  CC      lib/math/div64.o
  CC      kernel/events/hw_breakpoint.o
  CC      mm/rmap.o
  CC      lib/math/gcd.o
  CC      mm/vmalloc.o
  CC      lib/math/lcm.o
  CC      kernel/time/timecounter.o
  CC      lib/math/int_log.o
  CC      kernel/time/alarmtimer.o
  CC      lib/math/int_pow.o
  CC      lib/crc/crc32-main.o
  CC      lib/math/int_sqrt.o
  CC      kernel/time/posix-stubs.o
  CC      arch/x86/kernel/cpu/capflags.o
  CC      lib/math/reciprocal_div.o
  CC      mm/vma.o
  AR      lib/crc/built-in.a
  AR      lib/math/built-in.a
  CC      fs/fserror.o
  CC      lib/crypto/blake2s.o
  CC      arch/x86/kernel/apic/apic_flat_64.o
  CC      arch/x86/kernel/apic/probe_64.o
  CC      arch/x86/kernel/cpu/powerflags.o
  AS      lib/crypto/x86/blake2s-core.o
  CC      arch/x86/kernel/cpu/topology.o
  CC      kernel/time/clockevents.o
  CC      lib/crypto/chacha-block-generic.o
  CC      lib/crypto/sha256.o
  CC      mm/vma_exec.o
  CC      fs/nullfs.o
  CC      arch/x86/kernel/cpu/feat_ctl.o
  CC      arch/x86/kernel/cpu/intel.o
  CC      mm/mseal.o
  AS      lib/crypto/x86/sha256-ssse3-asm.o
  CC      lib/vdso/datastore.o
  CC      fs/anon_inodes.o
  CC      arch/x86/kernel/cpu/tsx.o
  AS      lib/crypto/x86/sha256-avx-asm.o
  AS      lib/crypto/x86/sha256-avx2-asm.o
  CC      kernel/time/tick-common.o
  AS      lib/crypto/x86/sha256-ni-asm.o
  AR      arch/x86/kernel/apic/built-in.a
  CC      arch/x86/kernel/cpu/amd.o
  AR      lib/crypto/built-in.a
  CC      fs/binfmt_script.o
  CC      kernel/time/tick-broadcast.o
  CC      arch/x86/kernel/cpu/hygon.o
  CC      lib/iomap.o
  CC      kernel/time/vsyscall.o
  CC      lib/iomap_copy.o
  CC      arch/x86/kernel/cpu/centaur.o
  CC      arch/x86/kernel/cpu/zhaoxin.o
  CC      fs/binfmt_elf.o
  CC      arch/x86/kernel/cpu/microcode/core.o
  CC      arch/x86/kernel/cpu/microcode/intel.o
  CC      mm/page_alloc.o
  AR      lib/vdso/built-in.a
  CC      arch/x86/kernel/cpu/microcode/amd.o
  CC      mm/page_frag_cache.o
  CC      mm/init-mm.o
  CC      arch/x86/kernel/cpu/perfctr-watchdog.o
  CC      mm/memblock.o
  CC      fs/devpts/inode.o
